HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,ShoppingMall,Spa,Transported
0,1,2,26,0,0,0,0,1
0,0,2,16,0,0,0,8,0
0,0,2,29,0,37,644,0,1
1,1,1,35,0,0,0,0,1
0,0,2,58,0,0,0,109,0
0,1,0,17,0,0,0,0,1
0,1,2,16,0,0,0,0,1
0,1,0,2,0,0,0,0,1
0,0,2,13,0,34,0,824,0
2,0,2,18,0,196,744,0,1
0,0,0,29,0,46,589,88,1
0,0,0,21,0,102,21,464,0
1,1,0,43,0,0,0,0,1
0,1,2,69,0,0,0,0,0
0,0,2,40,0,0,14,785,0
0,1,2,1,0,0,0,0,1
2,1,2,36,0,0,0,0,1
0,0,2,60,0,0,0,0,0
0,1,1,17,0,0,0,0,1
0,1,2,49,0,0,0,0,0
0,0,2,23,0,1,0,7,0
0,0,2,39,0,472,0,173,0
0,1,2,53,0,0,0,0,1
0,0,2,26,0,485,3958,0,1
1,0,2,31,0,0,0,2263,0
1,1,2,48,0,0,0,311,1
1,0,0,26,0,1432,0,178,0
2,1,2,25,0,0,0,0,1
1,1,0,25,0,0,0,0,1
0,0,2,30,0,4,0,0,0
0,1,2,28,0,0,0,0,1
0,1,2,23,0,0,0,0,0
0,0,2,24,0,0,106,344,0
0,0,2,47,0,397,321,0,1
0,1,2,37,0,0,0,0,0
2,1,2,24,0,0,0,0,1
0,0,2,21,0,90,817,0,0
2,1,2,42,0,0,0,0,1
0,0,2,39,0,3030,0,0,0
0,0,2,28,0,589,0,0,0
0,0,2,32,0,0,173,365,0
1,0,2,31,0,0,58,1654,0
0,1,2,13,0,0,0,0,1
0,0,2,41,0,84,6,811,1
0,0,2,21,0,7,622,0,0
0,0,2,28,0,0,0,0,0
0,0,2,9,0,0,173,0,1
1,0,2,36,0,0,0,2326,0
1,1,0,30,0,0,0,0,1
0,0,2,27,0,0,0,259,0
0,0,2,40,0,580,447,6,0
1,0,2,41,0,0,10705,9181,0
1,1,0,16,0,0,0,0,1
1,0,1,36,1,2,0,98,1
1,0,2,15,0,31,1,4732,0
1,1,2,39,0,0,0,0,1
2,1,2,21,0,0,0,0,1
0,0,1,24,0,0,604,0,1
2,0,2,28,0,1811,57,0,0
0,0,2,47,0,0,0,2330,0
0,0,2,55,0,0,159,311,0
0,1,2,28,0,0,0,0,1
0,0,0,22,0,10,624,0,1
0,1,2,26,0,0,0,0,1
2,0,2,62,0,100,38,1211,0
2,0,2,53,0,868,686,520,0
0,0,0,29,0,30,0,0,0
0,0,2,21,0,640,144,104,0
0,1,1,18,0,0,0,0,1
2,1,2,34,0,0,0,0,1
0,0,2,19,0,1,173,689,0
0,0,2,14,0,0,0,25,0
0,0,2,21,0,691,0,311,0
2,0,2,55,0,376,858,0,1
1,0,0,18,0,0,0,506,1
1,1,0,33,0,0,0,0,1
1,0,2,35,0,224,25,42,0
0,1,2,31,0,0,0,0,1
1,0,2,27,0,0,1127,2423,0
1,0,2,28,0,0,89,948,0
0,1,1,13,0,0,0,0,1
0,0,2,24,0,24,0,509,0
0,0,2,22,0,31,1,25,0
1,1,2,32,0,0,0,0,0
1,1,2,18,0,0,0,0,1
1,1,2,53,0,0,0,0,1
2,0,2,4,0,0,0,0,1
2,1,2,24,0,0,0,0,1
2,0,2,23,0,649,622,0,1
2,0,2,1,0,0,0,0,1
0,0,2,18,0,1969,310,0,1
2,0,2,21,0,838,455,0,0
2,0,2,40,0,3809,21,0,0
1,1,2,49,0,0,0,0,1
0,1,1,25,0,0,0,0,0
0,1,0,21,0,0,0,0,1
1,1,2,40,0,0,0,0,1
1,1,0,47,1,0,0,0,1
0,0,1,25,0,153,0,388,0
1,1,2,36,0,0,0,0,1
0,0,2,39,0,17,708,17,0
1,1,0,26,0,0,0,0,1
0,0,2,0,0,0,173,0,1
0,1,2,14,0,0,0,0,1
2,0,2,7,0,0,0,0,1
2,1,0,50,0,0,0,0,1
0,0,0,22,0,0,0,548,0
0,1,1,17,0,0,0,0,1
0,0,2,35,0,676,0,0,0
0,0,2,22,0,0,0,0,0
0,0,2,26,0,0,1,886,0
0,0,1,24,0,0,92,1492,1
1,0,2,59,0,0,0,98,1
2,1,2,24,0,0,0,0,1
2,0,2,17,0,0,0,0,0
2,1,2,28,0,0,0,0,1
0,1,2,38,0,0,0,0,1
1,0,2,2,0,0,0,0,1
1,0,2,36,0,0,0,5432,0
1,1,0,32,0,0,0,0,1
0,0,2,15,0,0,0,595,0
0,0,2,54,0,0,5,1268,0
2,1,2,18,0,0,0,0,1
0,0,2,22,0,668,0,0,0
0,1,2,23,0,0,0,0,0
1,0,2,14,0,0,271,199,1
1,1,2,26,0,0,0,0,1
0,0,2,73,0,16,722,2,0
1,0,2,29,0,0,0,0,1
2,1,2,29,0,0,0,0,1
0,0,2,12,0,0,0,0,0
0,0,0,27,0,31,331,0,0
0,0,2,31,0,779,3,57,0
0,1,1,26,0,224,0,0,0
1,1,0,35,0,0,0,0,1
1,1,2,25,0,0,0,0,1
1,1,2,40,0,0,0,0,1
2,1,2,18,0,0,0,0,0
2,0,2,52,0,1222,74,0,0
2,1,2,35,0,0,0,0,1
0,0,2,51,0,172,0,16,0
0,0,2,35,0,0,62,0,0
0,0,2,14,0,0,249,177,0
1,1,0,28,0,0,0,0,1
1,1,0,26,0,0,0,0,1
0,1,0,21,0,0,0,0,0
1,0,0,45,0,5,0,79,1
1,0,2,29,0,0,0,408,1
1,0,2,39,1,1,64,148,1
1,1,0,37,0,0,0,0,1
0,1,1,22,0,0,0,0,1
0,0,2,22,0,6,0,782,0
0,0,1,30,0,0,143,275,0
0,1,2,1,0,0,0,0,1
0,1,1,0,0,0,0,0,1
0,0,2,9,0,0,0,0,0
0,0,1,18,0,0,0,1,0
2,0,2,29,0,1544,206,0,0
2,0,0,52,0,224,262,1425,0
0,0,2,27,0,0,846,59,0
1,0,2,54,0,0,0,87,0
1,0,2,28,0,40,0,111,1
1,1,2,65,0,0,0,0,1
1,1,0,26,0,0,0,0,1
0,0,2,29,0,12,0,432,0
0,0,2,20,0,0,0,0,0
2,0,2,39,0,1369,960,1,0
2,1,2,37,0,0,0,0,1
0,0,2,20,0,224,0,11,0
2,1,2,40,0,0,0,0,1
2,0,2,0,0,0,0,0,1
2,1,2,33,0,0,0,0,0
2,1,2,23,0,0,0,0,1
0,0,0,32,0,1,173,9,0
0,0,2,20,0,0,0,110,0
1,1,0,60,0,0,0,0,1
0,0,2,53,0,0,716,0,1
1,1,2,26,0,0,0,0,1
1,0,0,35,0,0,0,180,0
0,0,0,19,0,355,0,0,0
1,0,0,43,0,1,173,1,0
1,0,0,29,0,2686,0,2854,0
0,0,2,20,0,721,0,0,0
0,0,2,19,0,0,134,1931,0
0,0,1,21,0,505,0,0,1
1,0,0,39,0,2,336,1,1
0,1,2,12,0,0,0,0,0
0,0,0,20,0,1842,0,0,1
0,0,2,18,0,595,7,0,0
1,0,2,31,0,224,0,6688,0
0,0,1,35,0,635,0,311,0
0,1,1,44,0,0,173,0,1
1,0,2,62,0,33,0,394,1
2,0,2,23,0,1,11,0,0
2,0,2,23,1,3,0,1677,0
0,0,2,19,0,0,1761,0,1
0,0,2,29,0,18,0,0,0
1,0,2,31,0,0,135,2075,1
1,1,0,33,1,0,0,0,1
1,0,2,41,0,0,0,433,0
1,0,2,60,0,19,0,0,1
1,1,2,41,0,0,173,0,1
1,0,2,69,1,0,0,190,0
1,0,0,44,0,9,0,633,1
1,1,0,18,0,0,0,0,1
1,0,0,26,0,0,0,3,1
0,0,2,30,0,4,442,2441,0
2,0,2,34,0,81,492,122,0
0,0,1,18,0,0,15,570,0
0,1,0,49,0,0,0,0,1
0,0,1,71,0,48,0,78,0
0,0,1,19,0,150,0,0,0
0,0,1,23,0,90,0,7,0
1,1,2,31,0,0,0,0,1
1,1,2,40,0,0,0,0,1
2,0,0,28,0,49,0,2,0
1,1,2,17,0,0,0,0,1
1,0,2,24,0,0,0,4928,0
1,1,0,54,0,0,0,0,1
0,1,2,21,0,0,0,0,0
0,1,0,2,0,0,0,0,0
0,0,0,20,0,6,0,24,1
0,0,0,20,0,97,0,301,0
1,0,0,36,0,0,0,0,1
0,1,2,25,0,0,173,0,1
1,0,0,58,0,0,0,5481,0
1,0,2,37,0,79,0,442,1
1,0,2,26,0,0,0,3803,0
0,1,2,45,0,0,0,0,0
0,0,2,44,0,0,0,0,0
2,1,2,24,0,0,0,0,1
0,1,0,13,0,0,0,0,1
0,0,2,4,0,0,0,0,1
0,0,2,24,0,381,342,0,0
0,0,0,27,0,3,0,0,0
0,0,2,39,0,44,0,6,0
0,1,2,23,0,0,0,0,0
0,0,0,4,0,0,0,0,0
0,1,2,0,0,0,0,0,0
2,1,2,22,0,0,0,0,1
2,0,2,27,0,831,0,867,0
1,1,2,22,0,0,0,0,1
1,1,0,26,0,0,0,0,1
1,0,2,60,0,0,0,4794,0
0,0,2,18,0,0,0,588,0
0,1,0,20,0,0,0,0,0
0,0,2,25,0,11,0,0,1
0,1,1,24,0,0,0,0,1
0,1,2,38,0,0,0,0,1
0,0,2,18,0,0,5,0,1
1,1,0,45,0,0,0,0,1
1,0,2,13,0,0,0,1529,0
1,0,2,28,0,0,77,0,1
1,0,2,5,0,0,0,0,1
0,0,2,20,0,0,0,3528,0
0,1,2,2,0,0,0,0,1
0,0,2,42,0,18,470,356,0
0,0,0,0,0,0,0,0,1
0,0,2,18,0,0,0,44,0
0,1,1,26,0,0,0,0,0
2,1,0,3,0,0,173,0,1
2,1,1,49,0,0,0,0,1
2,0,2,19,0,691,10,561,0
0,1,2,19,0,0,0,0,0
0,1,2,15,0,0,0,0,0
0,0,1,53,0,90,102,244,0
0,0,2,0,0,0,0,0,1
0,0,0,39,0,1663,262,229,0
0,0,2,45,0,0,2778,1910,0
0,1,2,10,0,0,0,0,1
0,0,0,1,0,0,0,0,1
0,0,2,9,0,0,0,0,1
2,0,2,40,0,953,356,0,0
0,0,2,26,0,0,0,622,0
0,0,2,18,0,1157,50,0,0
1,0,2,47,0,0,0,889,0
0,0,2,31,0,0,0,0,0
2,0,2,28,0,279,40,718,0
0,1,1,23,0,0,0,0,1
0,0,0,32,0,7,173,6,0
0,0,2,32,0,293,1,1,0
0,0,2,21,0,644,0,0,0
0,0,2,28,0,4,9,20,0
0,0,2,22,0,753,0,0,0
0,0,2,18,0,0,2,311,1
0,1,1,28,0,0,0,0,1
0,1,2,38,0,0,0,0,1
0,0,2,46,0,0,594,154,0
1,0,2,44,0,0,0,521,1
1,1,2,38,0,0,0,0,1
1,0,0,28,0,5,0,181,0
0,0,2,31,0,116,298,2,0
0,1,2,18,0,0,0,0,1
0,0,1,18,0,0,4,0,0
0,0,0,4,0,0,0,0,1
0,1,1,0,0,0,0,0,1
0,0,2,0,0,0,0,0,0
0,1,1,23,0,0,0,0,0
1,0,2,35,0,0,0,0,0
1,1,0,43,0,0,0,0,1
0,0,1,18,0,0,19,751,0
0,0,2,18,0,539,3,900,0
0,0,2,18,0,0,662,30,1
0,0,0,49,0,598,0,118,0
0,0,2,19,0,0,0,0,0
0,1,1,22,0,0,0,0,1
1,0,2,4,0,0,0,311,1
1,0,2,0,0,0,0,0,1
0,1,2,28,0,0,0,0,1
1,0,2,39,0,19,0,421,1
1,0,0,36,0,0,5,0,0
1,1,2,53,0,0,0,0,1
1,0,0,23,0,0,0,6,0
1,1,2,24,0,0,0,0,1
1,0,2,25,0,0,1629,73,0
1,0,2,30,0,209,2566,171,0
0,0,2,20,0,625,2,0,0
2,1,2,40,0,0,0,0,1
0,1,1,18,0,0,0,0,1
0,0,2,57,0,6,372,0,1
2,0,2,47,0,1282,5,495,0
0,1,0,26,0,224,0,0,1
0,0,1,29,0,487,60,12,0
0,0,2,32,0,0,1,0,0
1,1,2,30,0,0,0,0,1
0,0,2,18,0,22,681,0,1
0,0,2,49,0,0,50,0,0
1,1,2,33,0,0,0,0,1
0,0,2,18,0,3,3,1773,0
1,0,2,29,0,0,1,136,1
2,1,2,34,0,0,0,0,1
2,0,2,43,0,1054,576,645,0
2,0,2,18,0,32,1,0,1
0,1,2,31,0,0,0,0,0
2,0,2,15,0,85,1130,0,0
2,1,2,3,0,0,0,0,1
2,1,2,37,0,0,0,0,1
2,1,2,1,0,0,0,0,1
0,0,2,27,0,14,460,12,1
0,1,2,15,0,0,0,0,1
0,0,2,33,0,201,0,0,1
0,0,2,65,0,0,113,208,0
0,0,2,19,0,5,0,123,0
0,0,2,30,0,0,779,0,0
0,0,2,37,0,72,18,0,0
0,0,2,15,0,0,22,1149,0
0,0,2,19,0,511,0,267,0
0,0,2,20,0,749,0,0,0
0,1,0,19,0,0,0,0,0
0,0,0,21,0,499,193,1,0
0,0,2,20,0,2,876,8,1
0,0,2,18,0,0,0,795,0
0,0,2,27,0,1007,0,9,0
1,0,2,23,0,0,23,686,1
0,1,2,25,0,0,0,0,0
0,0,1,72,0,309,0,0,0
0,1,2,35,0,0,0,0,1
0,0,0,29,0,52,612,465,0
0,0,2,11,0,0,0,0,0
0,1,2,7,0,0,0,0,0
2,1,2,28,0,0,0,0,1
0,0,2,28,0,0,12,875,0
2,0,2,41,0,396,653,0,0
0,0,2,28,0,0,486,324,0
0,0,0,19,0,84,4,629,0
0,0,0,8,0,0,0,0,1
0,1,0,4,0,0,0,0,1
0,1,1,38,0,0,0,0,0
2,0,2,21,0,32,1008,0,1
0,1,2,18,0,0,0,0,0
0,1,2,10,0,0,0,0,1
2,0,2,29,0,304,48,946,0
2,1,2,25,0,0,0,0,1
1,1,2,40,0,0,0,0,1
1,0,2,19,0,0,0,918,0
2,0,2,38,0,86,783,0,1
0,0,2,19,0,29,0,0,1
2,0,2,0,0,0,0,0,1
2,1,2,4,0,0,0,0,1
2,1,2,29,0,0,0,311,1
0,0,2,46,0,0,0,369,0
2,1,2,32,0,0,0,0,1
1,0,2,26,0,0,0,0,1
1,1,2,23,0,0,0,0,1
0,1,0,32,0,0,0,0,1
0,0,2,31,0,0,55,56,1
0,0,2,34,0,0,880,22,1
0,0,2,45,0,0,233,453,0
0,0,2,61,0,67,654,0,0
2,0,2,21,0,1242,654,0,0
2,0,2,28,0,1852,870,0,0
2,0,2,15,0,1150,175,1,0
0,1,2,14,0,0,0,0,0
0,1,2,18,0,0,0,0,1
1,1,2,39,0,0,0,0,1
2,1,2,62,0,0,0,0,1
2,0,2,40,0,1309,0,0,0
0,0,2,21,0,5,0,22,0
2,1,2,12,0,0,0,0,1
1,0,2,27,0,0,0,1866,1
1,0,2,28,0,1722,0,87,0
0,0,2,0,0,0,0,0,1
0,0,2,17,0,4,867,0,0
2,0,0,23,0,218,2267,497,0
0,0,2,6,0,0,0,0,1
0,1,1,29,0,0,0,0,1
0,0,2,41,0,836,0,311,0
1,0,0,27,1,0,1929,0,1
1,1,2,34,0,0,0,0,1
1,1,0,36,0,0,0,0,1
0,0,2,30,0,467,0,0,0
1,0,2,30,0,0,0,31,0
0,0,0,29,1,0,0,2,1
0,0,2,21,0,380,161,0,0
0,0,0,21,0,532,37,1,0
0,0,0,18,0,2,576,37,0
2,1,2,11,0,0,0,0,1
2,0,2,65,0,1399,0,0,0
2,0,0,25,0,149,194,731,0
2,1,0,0,0,0,0,0,1
0,0,2,24,0,0,729,311,0
0,1,1,19,0,0,0,0,1
0,0,2,23,0,0,0,0,0
1,0,1,45,1,224,0,4864,0
0,1,0,52,0,0,0,0,1
0,0,1,55,0,0,277,48,1
0,1,1,24,0,0,0,0,0
0,0,2,31,0,773,0,311,0
0,1,2,18,0,0,0,0,0
0,1,2,22,0,0,0,0,0
0,0,2,39,0,799,0,4,0
0,1,1,19,0,0,0,0,1
1,0,0,33,0,988,0,2274,0
0,1,1,14,0,0,0,0,1
2,0,2,30,0,697,602,0,0
2,1,2,30,0,0,0,0,1
2,1,2,21,0,0,0,0,1
2,0,2,45,0,506,2,829,0
2,1,2,17,0,0,0,311,1
1,0,2,39,0,0,173,1831,0
1,0,2,22,0,0,0,1098,0
0,0,2,37,0,477,167,0,0
1,0,2,48,0,0,0,408,1
1,1,2,33,0,0,0,0,1
1,0,0,37,0,0,2,1294,0
0,0,2,27,0,1403,1081,0,0
2,1,2,29,0,0,173,0,1
2,0,2,38,0,30,117,372,1
2,1,2,16,0,0,0,0,1
0,0,1,18,0,0,1792,16,0
0,0,2,28,0,41,63,0,0
2,1,2,47,0,0,0,0,1
1,1,2,15,0,0,0,0,1
1,1,2,13,0,0,0,0,1
0,1,1,19,0,0,0,0,0
1,1,2,17,0,0,0,0,1
1,1,2,31,0,0,0,0,1
0,0,2,19,0,49,0,0,1
1,0,0,25,0,0,0,642,0
1,0,2,26,0,0,1,1030,0
0,1,0,25,0,0,0,0,1
0,0,2,2,0,0,0,0,0
0,0,2,7,0,0,0,0,0
0,1,2,2,0,0,0,0,1
0,0,2,19,0,0,0,311,0
0,0,2,1,0,0,0,0,0
0,1,2,4,0,0,0,0,1
0,0,0,49,0,336,377,0,1
2,1,2,61,0,0,0,0,1
2,0,2,57,1,435,1435,4,1
0,0,0,52,0,0,638,115,1
0,0,2,22,0,1,243,0,0
1,1,0,37,0,0,0,0,1
0,0,1,15,0,64,0,0,1
2,1,2,28,0,0,0,0,1
2,0,2,40,0,963,320,1,0
0,0,2,13,0,0,505,2810,0
0,0,2,24,0,462,0,0,0
0,1,1,25,0,0,0,0,1
0,0,2,25,0,0,0,788,0
1,0,2,43,0,0,0,2750,0
0,1,2,46,0,0,0,0,0
0,1,2,3,0,0,0,0,0
0,0,2,3,0,0,0,0,1
0,1,2,3,0,0,0,0,1
0,0,2,8,0,0,0,0,0
0,0,2,57,0,0,1,0,1
0,0,2,11,0,0,0,0,0
0,0,2,20,0,0,0,1535,0
0,0,0,27,0,0,0,2256,0
0,0,2,20,0,781,33,311,1
0,1,1,14,0,0,0,0,1
0,0,1,24,0,86,1,0,0
0,0,2,21,0,163,54,245,0
1,0,0,33,1,9,0,5577,0
1,0,2,32,0,0,0,2148,0
0,0,1,22,0,2,404,0,1
1,1,2,15,0,0,0,0,1
1,1,2,41,0,0,0,0,1
1,1,0,31,0,0,0,0,1
1,1,0,35,0,0,0,0,1
0,1,2,48,0,0,0,311,1
0,1,2,15,0,0,0,0,1
0,0,2,37,0,0,1025,0,1
2,0,2,21,0,1214,566,311,0
0,0,2,34,0,44,51,0,0
0,1,2,19,0,0,0,0,0
0,0,2,52,0,289,0,112,0
0,0,2,15,0,0,0,0,1
0,0,2,24,0,0,591,22,0
0,0,2,45,0,0,635,2,1
1,1,0,13,0,0,0,0,1
1,0,2,18,0,0,0,206,0
0,0,2,19,0,0,481,0,1
0,1,2,20,0,0,0,0,1
0,0,2,20,0,4210,0,58,0
0,0,2,27,0,1,739,0,1
0,0,2,22,0,0,6,0,0
0,1,1,17,0,0,0,0,0
0,1,0,23,0,0,0,0,1
0,0,2,29,0,324,546,0,0
1,1,0,24,0,0,0,0,1
1,0,0,26,0,1,25,564,0
0,1,2,36,0,0,0,0,0
0,0,2,25,0,341,2,2,1
0,0,1,36,0,52,132,334,0
2,0,2,32,0,725,1641,0,0
0,1,0,16,0,0,0,0,1
2,0,2,32,0,857,0,33,0
0,0,2,48,0,0,1,0,0
0,0,2,25,0,1,1,14,0
1,1,0,46,0,0,0,0,1
1,0,0,32,0,0,0,9655,0
1,0,2,50,0,0,0,44,1
2,0,0,31,0,1997,0,0,0
2,1,2,27,0,0,0,0,1
1,0,0,52,1,0,1536,0,0
1,1,2,34,0,0,0,0,1
1,1,0,40,0,0,0,0,1
1,0,2,36,0,0,18,1669,1
0,0,2,19,0,112,265,396,0
1,1,0,33,0,0,0,0,1
0,0,2,23,0,29,173,332,0
1,0,0,57,0,0,31,665,0
1,1,0,24,0,0,0,0,1
1,1,0,19,0,0,0,0,1
1,1,2,54,0,0,0,0,1
1,0,2,28,0,1004,0,0,1
1,0,2,26,1,1,0,5,1
0,1,1,43,0,0,0,0,0
0,0,2,39,0,0,63,677,0
0,0,2,21,0,32,0,0,1
0,0,0,24,0,0,608,37,0
2,0,2,35,0,0,0,0,0
2,1,2,61,0,0,0,0,1
0,0,2,21,0,0,0,687,0
0,1,0,14,0,0,0,0,1
2,0,0,38,0,1161,19,0,0
0,1,0,23,0,0,0,0,1
1,0,0,31,1,8243,0,3220,0
1,0,0,66,1,0,1,1873,0
0,1,2,56,0,0,0,0,0
0,0,0,21,0,39,94,33,0
1,0,0,49,0,0,1083,110,0
1,0,0,21,0,2,64,4952,0
2,0,2,27,0,244,492,297,1
0,0,2,23,0,0,51,1711,0
0,0,2,27,0,0,0,716,0
0,0,2,49,0,188,143,1443,0
0,0,2,38,0,0,3,34,0
1,1,2,60,0,0,0,0,1
0,1,0,47,0,0,0,0,0
1,1,2,29,1,0,0,0,1
0,1,2,19,0,0,0,0,1
1,0,0,32,1,65,0,88,0
0,1,1,22,0,224,0,0,1
2,0,0,35,0,319,6331,8,1
0,0,2,28,0,0,3,667,1
0,1,1,22,0,0,0,0,0
2,0,2,42,0,770,1301,311,1
1,0,0,37,0,18,1,1254,1
2,0,2,31,0,49,977,0,1
2,0,2,33,1,1264,36,473,0
1,0,2,48,0,3784,146,1770,0
1,0,2,31,0,0,0,311,0
1,1,0,18,0,0,0,0,1
0,0,2,44,0,0,2036,2,1
0,1,0,22,0,0,0,0,1
0,0,2,18,0,490,54,195,0
2,1,2,48,0,0,0,0,1
2,1,2,2,0,0,0,0,1
2,0,2,0,0,0,0,0,1
0,0,2,43,0,21,863,0,0
0,0,1,51,0,590,73,0,0
0,0,0,48,0,0,0,0,1
2,0,2,51,0,870,278,154,0
0,0,2,20,0,224,0,327,1
1,0,2,41,0,0,0,0,0
0,0,2,27,0,3,10,4,1
1,0,0,56,0,53,0,140,0
1,1,0,26,0,0,0,0,1
0,0,2,21,0,11,0,839,0
2,0,2,28,0,2502,44,23,0
0,0,0,23,0,348,0,0,0
1,0,0,28,0,0,0,0,0
2,1,2,40,0,0,0,0,1
2,0,2,39,0,5327,290,0,0
2,1,2,16,0,0,0,0,1
0,0,2,20,0,59,27,311,0
0,0,2,24,0,686,13,0,0
2,0,2,45,1,1093,341,0,0
2,0,0,33,0,1914,0,0,1
2,1,2,19,0,0,0,0,0
0,0,2,15,0,114,22,419,0
0,0,2,18,0,0,7,717,0
0,0,2,21,0,129,280,183,0
2,1,2,37,0,0,0,0,1
1,0,2,53,0,0,173,630,0
2,0,2,19,0,0,0,0,0
2,0,2,17,0,387,28,2183,0
0,0,1,58,0,487,195,0,1
1,0,2,18,0,0,0,18572,0
1,0,0,25,1,0,0,266,1
1,1,2,39,0,0,0,0,1
1,1,0,40,0,0,0,0,1
2,0,2,27,1,3,208,951,0
2,0,2,3,0,0,0,0,1
2,1,2,18,0,0,0,0,1
0,1,0,18,0,0,0,0,1
0,1,1,29,0,0,173,0,0
0,0,2,22,0,3,0,0,0
1,0,2,34,0,0,0,70,1
0,1,1,19,0,0,0,0,0
2,0,2,26,0,5757,206,0,0
1,0,2,33,0,0,0,140,0
0,0,2,34,0,10,1,0,1
0,1,2,18,0,0,0,0,1
2,1,2,40,0,0,0,0,1
2,0,2,53,0,1042,2,1,0
2,1,2,8,0,0,0,0,1
2,0,2,54,0,1763,11,0,0
2,1,0,29,0,0,0,0,1
2,1,2,56,0,0,0,0,1
0,0,1,21,0,4,149,17,0
1,1,2,25,1,0,0,0,1
1,1,2,33,0,0,0,0,1
0,0,2,22,0,4,72,21,0
2,0,2,50,0,748,269,0,0
2,0,0,24,0,0,396,256,0
0,0,2,25,0,637,89,312,0
2,1,2,59,0,0,0,0,1
1,0,0,26,0,6,0,1273,0
1,0,2,19,0,0,0,4199,0
0,0,2,37,0,210,601,1,0
2,1,2,22,0,0,0,0,1
1,1,2,44,0,0,0,0,1
1,1,0,25,0,0,0,0,1
0,1,2,23,0,0,0,0,1
0,0,0,6,0,0,0,0,1
0,1,1,39,0,0,0,0,1
0,0,0,26,0,12,0,103,0
0,0,0,14,0,547,5,0,0
0,1,2,3,0,0,0,0,0
0,0,1,21,0,10,3,2519,0
0,1,2,24,0,0,0,0,0
0,1,1,18,0,0,0,0,0
2,0,2,37,0,50,343,2205,0
2,1,2,21,0,0,0,0,1
1,0,2,67,0,0,0,2279,0
1,1,2,28,0,0,0,0,1
1,1,0,13,0,0,0,0,1
1,0,2,26,0,0,0,436,0
1,1,0,33,0,0,0,0,1
0,1,2,18,0,0,0,0,0
0,0,2,24,0,13,0,1154,0
0,0,2,26,0,0,148,551,0
0,0,1,21,0,0,9,71,1
0,0,2,27,0,0,2,994,0
0,1,1,15,0,0,0,0,1
0,0,0,24,0,2,0,0,0
0,0,2,31,0,4,870,0,0
0,0,2,10,0,0,0,0,1
0,0,2,23,0,4,1785,0,1
0,0,0,50,0,0,117,712,1
0,1,0,13,0,0,0,0,1
2,0,2,43,0,27,797,830,0
2,1,0,20,0,0,0,0,1
0,0,2,21,0,11,0,0,1
1,0,0,18,0,0,0,0,0
1,1,2,16,0,0,0,0,1
1,0,2,47,0,187,977,3441,0
2,0,2,35,1,1234,7,0,0
0,0,2,15,0,9,85,0,0
0,0,2,46,0,135,0,0,0
0,1,2,6,0,0,0,0,0
0,0,2,26,0,1,1,15,0
0,0,1,49,0,0,0,0,0
0,1,2,28,0,0,0,0,1
2,1,2,37,0,0,0,0,0
0,0,2,17,0,2,97,553,0
0,0,2,38,0,1739,0,83,0
0,0,2,18,0,224,0,0,0
2,1,2,55,0,0,0,0,1
0,1,2,28,0,0,0,0,1
2,0,2,25,0,987,6221,141,1
2,0,2,17,0,330,967,0,0
0,1,2,22,0,0,0,0,0
0,0,2,4,0,0,0,0,1
0,0,0,3,0,0,0,0,1
2,1,2,21,0,0,0,0,0
2,0,2,24,0,1455,163,2354,0
0,0,2,50,0,133,525,0,0
2,0,2,3,0,0,0,0,1
2,0,2,19,0,1146,3,0,0
2,1,2,22,0,0,0,0,1
0,0,1,20,0,0,0,0,0
2,0,2,18,0,2048,2,848,0
0,0,2,27,0,20,11,0,0
0,0,2,29,0,0,0,0,0
0,0,0,23,0,1,1908,318,1
1,1,2,48,0,0,0,0,1
1,0,2,32,0,0,0,3030,0
1,1,2,55,0,0,0,0,1
1,0,0,49,0,3,2,5775,0
0,1,2,15,0,0,0,0,1
0,1,2,50,0,0,0,0,1
0,0,2,35,0,777,23,0,0
1,0,2,29,0,0,0,1663,0
1,0,0,38,1,0,0,1841,0
1,1,0,29,1,0,0,0,1
2,0,2,39,0,200,1083,65,1
2,0,2,49,0,0,1364,226,1
2,0,2,39,0,345,848,0,0
0,0,2,19,0,125,23,0,1
0,0,2,19,0,886,0,1587,0
0,0,2,14,0,450,896,0,1
0,1,0,40,0,0,0,0,1
0,0,2,40,0,909,0,0,0
2,0,2,20,0,733,455,311,0
2,1,2,6,0,0,0,0,1
2,0,2,41,0,806,125,1008,0
2,0,2,37,0,0,0,0,0
0,0,2,31,0,949,22,0,0
0,0,2,8,0,0,0,0,0
0,0,2,55,0,506,456,0,0
0,1,1,16,0,0,0,0,1
1,0,0,29,0,1,1,265,1
0,0,2,40,0,21,0,267,0
1,1,2,27,0,0,0,0,1
2,0,2,21,0,4924,49,2,0
1,1,2,25,0,0,0,0,1
2,0,2,44,0,224,700,0,0
2,0,2,34,0,368,1729,0,0
2,0,2,1,0,0,0,0,1
2,0,2,1,0,0,0,0,1
0,0,1,42,0,51,87,21,0
0,0,2,18,0,1,0,226,0
0,1,0,21,0,0,0,0,1
0,0,2,24,0,0,594,95,1
0,0,2,28,0,0,0,595,0
0,1,1,18,0,0,0,0,0
0,1,1,27,0,0,0,0,1
0,1,2,13,0,0,0,0,1
0,0,2,10,0,0,0,0,0
0,1,2,8,0,0,0,0,0
2,0,2,40,0,76,1169,0,1
1,1,1,35,0,0,0,0,1
